question_id,selected_schema_with_connections
1429,"CREATE TABLE event
(
	event_id TEXT constraint event_pk primary key,
	event_name TEXT, -- `event name` description: event name
	type TEXT, -- examples: `Social`| description: The kind of event, such as game, social, election
	location TEXT, -- examples: `900 E. Washington St.`| description: Address where the event was held or is to be held or the name of such a location
);

CREATE TABLE member
(
	member_id TEXT constraint member_pk primary key,
	position TEXT, -- examples: `President`, `Vice President`| description: The position the member holds in the club
);

CREATE TABLE attendance
(
	link_to_event TEXT, -- `link to event` description: The unique identifier of the event which was attended value description: References the Event table
	link_to_member TEXT, --
	primary key (link_to_event, link_to_member),
	foreign key (link_to_event) references event(event_id),
	foreign key (link_to_member) references member(member_id),
);"
1430,"CREATE TABLE expense
(
	expense_id TEXT primary key,
	expense_description TEXT, -- examples: `Pizza`| `expense description` description: A textual description of what the money was spend for
	expense_date TEXT, -- examples: `2019-09-10`| `expense date` description: The date the expense was incurred value description: e.g. YYYY-MM-DD
	link_to_member TEXT, -- `link to member` description: The member who incurred the expense
	foreign key (link_to_member) references member(member_id),
);

CREATE TABLE member
(
	member_id TEXT constraint member_pk primary key,
	last_name TEXT, -- `last name` description: member's last name value description: full name is first_name + last_name. e.g. A member's first name is Angela and last name is Sanders. Thus, his/her full name is Angela Sanders.
	position TEXT, -- description: The position the member holds in the club
);"
1431,"CREATE TABLE event
(
	event_id TEXT constraint event_pk primary key,
	event_name TEXT, -- examples: `Women's Soccer`
);

CREATE TABLE member
(
	member_id TEXT constraint member_pk primary key,
	last_name TEXT, -- `last name` description: member's last name value description: full name is first_name + last_name. e.g. A member's first name is Angela and last name is Sanders. Thus, his/her full name is Angela Sanders.
	position TEXT, -- examples: `Member`| description: The position the member holds in the club
);

CREATE TABLE attendance
(
	link_to_event TEXT, -- `link to event` description: The unique identifier of the event which was attended value description: References the Event table
	link_to_member TEXT, -- `link to member` description: The unique identifier of the member who attended the event value description: References the Member table
	primary key (link_to_event, link_to_member),
	foreign key (link_to_event) references event(event_id),
	foreign key (link_to_member) references member(member_id),
);"
1432,"CREATE TABLE member
(
	member_id TEXT constraint member_pk primary key,
	position TEXT, -- examples: `Member`| description: The position the member holds in the club
	t_shirt_size TEXT, -- examples: `Medium`| description: The size of tee shirt that member wants when shirts are ordered value description: usually the student ordered t-shirt with lager size has bigger body shape
);

CREATE TABLE income
(
	income_id TEXT constraint income_pk primary key,
	amount INTEGER, -- description: amount of funds value description: the unit is dollar
	link_to_member TEXT, --
	foreign key (link_to_member) references member(member_id),
);"
1433,"CREATE TABLE zip_code
(
	zip_code INTEGER constraint zip_code_pk primary key,
	type TEXT, -- examples: `PO Box`| description: The kind of ZIP code value description: � Standard: the normal codes with which most people are familiar  � PO Box: zip codes have post office boxes  � Unique: zip codes that are assigned to individual organizations.
	state TEXT, -- description: The name of the state to which the ZIP pertains
);"
1434,"CREATE TABLE zip_code
(
	zip_code INTEGER constraint zip_code_pk primary key,
	type TEXT, -- examples: `PO Box`| description: The kind of ZIP code value description: � Standard: the normal codes with which most people are familiar  � PO Box: zip codes have post office boxes  � Unique: zip codes that are assigned to individual organizations.
	county TEXT, -- examples: `San Juan`, `San Juan Municipio`| description: The county to which the ZIP pertains
	state TEXT, -- examples: `Puerto Rico`| description: The name of the state to which the ZIP pertains
);"
1435,"CREATE TABLE event
(
	event_id TEXT constraint event_pk primary key,
	event_name TEXT, -- `event name` description: event name
	event_date TEXT, -- examples: `2020-03-10T09:30:00`| `event date` description: The date the event took place or is scheduled to take place value description: e.g. 2020-03-10T12:00:00
	type TEXT, -- examples: `Game`| description: The kind of event, such as game, social, election
	status TEXT, -- examples: `Closed`| description: One of three values indicating if the event is in planning, is opened, or is closed value description: Open/ Closed/ Planning
);"
1436,"CREATE TABLE expense
(
	expense_id TEXT primary key,
	cost REAL, -- description: The dollar amount of the expense value description: the unit is dollar
	link_to_member TEXT, -- `link to member` description: The member who incurred the expense
);

CREATE TABLE attendance
(
	link_to_event TEXT, -- `link to event` description: The unique identifier of the event which was attended value description: References the Event table
	link_to_member TEXT, --
	primary key (link_to_event, link_to_member),
);"
1437,"CREATE TABLE expense
(
	expense_id TEXT primary key,
	expense_date TEXT, -- examples: `2019-10-01`| `expense date` description: The date the expense was incurred value description: e.g. YYYY-MM-DD
	approved TEXT, -- description: A true or false value indicating if the expense was approved value description: true/ false
	link_to_member TEXT, -- `link to member` description: The member who incurred the expense
	foreign key (link_to_member) references member(member_id),
);

CREATE TABLE member
(
	member_id TEXT constraint member_pk primary key,
	first_name TEXT, --
	last_name TEXT, --
);

CREATE TABLE attendance
(
	link_to_event TEXT, -- `link to event` description: The unique identifier of the event which was attended value description: References the Event table
	link_to_member TEXT, -- `link to member` description: The unique identifier of the member who attended the event value description: References the Member table
	primary key (link_to_event, link_to_member),
	foreign key (link_to_member) references member(member_id),
);"
1438,"CREATE TABLE member
(
	member_id TEXT constraint member_pk primary key,
	first_name TEXT, -- examples: `Katy`| `first name` description: member's first name
	link_to_major TEXT, -- examples: `rec1N0upiVLy5esTO`| `link to major` description: The unique identifier of the major of the member. References the Major table
	foreign key (link_to_major) references major(major_id),
);

CREATE TABLE major
(
	major_id TEXT constraint major_pk primary key,
	college TEXT, -- description: The name college that houses the department that offers the major
);"
1439,"CREATE TABLE member
(
	member_id TEXT constraint member_pk primary key,
	phone TEXT, -- description: The best telephone at which to contact the member
	zip INTEGER, --
	link_to_major TEXT, -- `link to major` description: The unique identifier of the major of the member. References the Major table
	foreign key (link_to_major) references major(major_id),
	foreign key (zip) references zip_code(zip_code),
);

CREATE TABLE major
(
	major_id TEXT constraint major_pk primary key,
	major_name TEXT, -- examples: `Business`
	college TEXT, -- description: The name college that houses the department that offers the major
);

CREATE TABLE zip_code
(
	zip_code INTEGER constraint zip_code_pk primary key,
);"
